Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW57,OUT035,2936.2522357029866
DRH13,OUT017,1730.045501395749
FDT33,OUT013,2721.046266682832
DRK47,OUT027,5830.223404108941
FDY22,OUT010,335.7192167341868
FDC35,OUT019,516.3430843129911
FDO03,OUT013,3866.6429499275655
FDF24,OUT045,1301.2365339958094
FDF56,OUT018,2741.986285202428
FDD28,OUT013,774.629772446241
FDG53,OUT027,3641.1468021052365
FDO27,OUT019,263.07445768670686
NCF54,OUT018,2575.805293188127
FDC20,OUT027,1652.7277720806844
FDU10,OUT046,660.5711729645042
DRA24,OUT018,2427.76229594554
FDA02,OUT010,335.6035590159957
FDG10,OUT017,895.2957029407412
FDW39,OUT010,483.3327024660876
FDP04,OUT019,174.17702776046445
NCM55,OUT013,3101.311633718333
FDG47,OUT045,4047.4233705646793
NCU41,OUT017,3114.428876012028
NCK31,OUT017,795.4204427043762
FDZ46,OUT045,1697.917594694578
FDU13,OUT027,3749.6081983185886
NCF19,OUT045,770.7535933614851
NCJ43,OUT013,2871.0667877651686
NCJ05,OUT045,2474.915264384256
FDS04,OUT027,3626.5015535416132
FDX28,OUT010,219.9105330734241
FDB41,OUT027,1417.3616151243396
FDG53,OUT046,2291.516506133566
FDL15,OUT010,369.79216482295055
FDQ08,OUT049,975.5043841056925
DRN36,OUT013,1540.6547583864674
FDI46,OUT013,4155.765866892037
FDG16,OUT027,5583.090950566228
FDV32,OUT013,886.0104160678611
FDF44,OUT010,279.3840583272445
FDK04,OUT018,759.4543761615039
NCA41,OUT013,3023.6425455324493
FDD51,OUT017,697.9856221018147
NCZ53,OUT045,2828.894932595713
FDP01,OUT027,4051.4195936264214
FDY25,OUT049,3206.184446625235
FDB17,OUT018,2644.9184809136264
NCV54,OUT018,1737.6044938804514
FDJ32,OUT017,1011.0245993405803
FDA37,OUT049,2075.2947850791907
FDG35,OUT035,2987.5425558607226
NCM05,OUT018,3568.207075274
FDG45,OUT046,3545.694769614334
FDH28,OUT013,601.4983352905738
NCE18,OUT049,3876.897967425719
FDH38,OUT045,1843.7520321581258
FDR56,OUT013,3022.692391508261
FDH17,OUT027,2585.732586418264
FDD39,OUT049,3655.7995466855123
FDB41,OUT049,792.492939352474
NCR53,OUT046,3566.333192857796
FDX46,OUT017,906.6616948848315
FDV28,OUT049,624.2756657717932
FDA08,OUT018,2469.2548028390743
FDH45,OUT017,679.744203123196
NCS38,OUT010,255.4964096237893
FDD40,OUT010,535.8922882153288
DRM59,OUT035,2524.247913568514
NCJ43,OUT018,2617.2049450731615
NCN29,OUT013,713.2601099581817
NCC19,OUT045,2903.818432632029
FDR56,OUT035,3155.2209535849693
FDZ43,OUT049,4007.2416117098664
FDJ32,OUT010,161.89923707842775
DRH03,OUT017,1435.5223798793675
NCZ54,OUT035,2856.032256603253
FDE26,OUT017,2419.9480605412905
FDS03,OUT045,1018.6069462832411
DRZ24,OUT019,294.771274695869
FDO48,OUT027,5719.947352040612
FDW39,OUT049,2980.580636380714
NCK05,OUT049,983.9591100379128
NCK30,OUT017,3861.357258479238
FDT27,OUT018,3295.8206756095933
FDS08,OUT019,424.3215083017954
NCJ19,OUT049,906.6001488545193
FDC58,OUT045,685.3591208233755
DRE37,OUT013,3099.4112006434157
FDW02,OUT035,2102.6285946731946
FDJ02,OUT010,351.8327865362801
FDX09,OUT045,2834.8176353216486
FDT31,OUT010,455.704400396509
FDI24,OUT049,3069.0142341377423
FDY09,OUT045,2851.3987322242465
FDV28,OUT045,596.0804303710761
DRM47,OUT049,3255.8156181420386
FDT52,OUT019,561.0863160082976
FDI48,OUT018,701.9591030468381
FDY55,OUT017,4261.260991400403
FDU48,OUT013,2111.5532658798234
FDN25,OUT045,862.7661970254553
FDP20,OUT049,2141.6337190518334
FDJ15,OUT013,3140.000753328603
FDD04,OUT018,1913.3013016336945
FDY58,OUT045,3800.358947501376
FDR37,OUT018,2769.927140679667
FDF44,OUT013,2123.8833401321185
FDD32,OUT045,1321.2287633340486
FDR57,OUT017,2527.235146031716
DRG39,OUT027,1556.0612608267647
FDX15,OUT017,2553.4598025490036
DRN37,OUT045,2596.47486699218
FDW40,OUT027,3787.0507725805196
FDB32,OUT049,1461.4447251033496
FDM40,OUT018,1977.1076243343236
FDE39,OUT027,3142.330389555548
DRH49,OUT017,1339.6689667682504
FDT46,OUT049,804.5422682791053
NCF06,OUT035,3924.763587051994
FDP07,OUT017,3211.2964899807416
FDC04,OUT013,4060.588852202539
FDZ32,OUT017,1716.973842624973
FDD50,OUT045,2771.014438228517
FDU56,OUT017,3071.1858020658524
FDV34,OUT017,1239.5036218565608
NCY41,OUT013,600.7604789178284
NCK18,OUT046,2764.010262261839
DRH25,OUT049,850.5610497674097
FDT57,OUT046,3805.7302710649506
FDV56,OUT018,1427.752376728564
FDV12,OUT045,1549.2995873401853
FDN52,OUT017,1408.117154594704
FDX38,OUT035,774.5878566899046
FDE47,OUT018,1748.7673613298934
NCO07,OUT013,3469.846620883641
FDV09,OUT027,3824.7557568964803
FDZ23,OUT019,492.7135407756521
DRH51,OUT018,1259.3524902266481
NCY54,OUT045,2842.409973309607
DRG49,OUT013,4248.064838127105
NCC19,OUT049,3260.0717752497094
NCV53,OUT045,3933.698792840447
FDZ47,OUT019,254.7990870429294
NCO26,OUT018,1660.1578463986539
NCP02,OUT045,965.9663995979744
NCW30,OUT018,3420.5504772208246
NCN55,OUT046,3908.5408935865516
FDB20,OUT010,176.693953451114
DRL11,OUT013,2440.3367652880856
DRD60,OUT045,2857.5999551593322
FDW14,OUT010,189.33397846112422
FDL27,OUT010,172.27419808124924
FDU09,OUT018,728.1199008090163
DRH36,OUT027,2061.7326315510336
FDP34,OUT027,3875.7246155762223
FDE04,OUT017,2972.2599836142094
FDZ57,OUT027,3399.573155153253
FDF02,OUT010,232.06981526320743
FDG28,OUT045,4019.361313395431
NCI31,OUT046,618.0592294447182
FDT43,OUT013,753.1263401463744
FDU20,OUT046,2147.6847676495513
FDD53,OUT013,650.1098973731212
FDW15,OUT045,2493.4688856323305
NCT53,OUT045,2531.586250186954
NCG55,OUT027,3017.8386468689614
FDD48,OUT035,1885.8739394829752
FDG47,OUT049,4207.56404811529
FDI21,OUT017,1031.2767982243497
FDT27,OUT017,4039.5885131372406
DRO35,OUT013,1918.165573269842
FDD33,OUT017,3973.8254219939467
FDC04,OUT035,4120.182074615041
FDY34,OUT013,2633.1920624709683
DRJ49,OUT049,2109.054831353798
FDE05,OUT049,2394.2916042932043
FDU31,OUT017,3948.5099461665104
NCN19,OUT027,5164.037218437198
FDK56,OUT027,5215.846882447511
FDK58,OUT017,1762.715683287303
NCJ42,OUT035,1713.6440536942723
FDZ34,OUT027,5269.067745586064
FDA52,OUT018,2658.6068723886697
NCR29,OUT013,767.0266195436293
FDT48,OUT035,3273.4772866658122
DRJ51,OUT019,554.0728865602566
NCS54,OUT046,2853.2900064100245
FDV01,OUT035,2632.237491704569
DRG51,OUT027,4307.839122281661
NCG42,OUT013,2145.539358124411
FDA51,OUT049,1891.4614472994365
FDV19,OUT010,386.8537163320091
NCT18,OUT045,2887.0935387509644
NCS41,OUT045,2822.9698960009096
FDO03,OUT046,3794.558960724379
FDL12,OUT010,152.51399160134375
FDY37,OUT010,326.58900246982785
FDI58,OUT049,1483.1385205194863
FDT28,OUT018,2103.0474570341207
NCC42,OUT010,320.06479637432096
FDO01,OUT017,2176.806525388016
FDJ02,OUT013,2450.4042696124366
FDQ04,OUT018,537.550755507043
DRL47,OUT013,2023.8899595101589
FDZ32,OUT035,1768.5388402671526
FDC35,OUT035,3611.219695457524
FDX14,OUT045,1216.2515559510987
FDZ35,OUT013,1709.723699704421
FDL14,OUT013,2416.980685074182
FDO04,OUT049,886.5972209994328
DRK11,OUT017,2435.8232666742015
FDB44,OUT018,3156.422857529407
FDZ50,OUT049,3293.527471464107
FDI12,OUT027,2498.1692032185338
FDU43,OUT017,4158.479318891698
FDD58,OUT010,224.19409304588578
FDB27,OUT017,3266.143696710531
FDB04,OUT018,1215.9930065947256
NCO17,OUT013,1941.2772044938572
FDL12,OUT017,925.714974682963
DRJ13,OUT049,2611.100547910181
FDD57,OUT045,1514.4861157908108
FDW19,OUT035,1825.469442349996
DRD27,OUT018,1396.9999789881206
FDH27,OUT027,3743.2981786476407
NCW30,OUT027,6069.529144888748
FDR40,OUT018,1140.9305534198152
FDG05,OUT013,2452.843680666838
NCY41,OUT019,108.81035515724987
FDI38,OUT018,3025.6887307844904
FDR20,OUT046,700.190530615285
FDE09,OUT017,1723.8273737600498
FDN50,OUT019,247.3835606796275
DRF27,OUT045,2372.3143524898405
DRF51,OUT013,596.1185188088363
NCO02,OUT019,181.76022427616815
FDB51,OUT027,1721.8128762135334
FDJ50,OUT013,764.4742980796183
FDN52,OUT013,1349.1288957587906
FDX14,OUT013,1199.7890930800352
FDT27,OUT019,551.6700730799635
FDV10,OUT013,641.8605311334721
FDU33,OUT046,745.4563167214903
FDU58,OUT046,3135.2568202669104
NCP42,OUT027,5301.177182857397
FDL51,OUT027,5585.492056660583
DRH15,OUT027,1286.082133733044
FDU16,OUT017,1347.412367860052
FDW15,OUT017,2502.2189734169915
FDQ44,OUT045,1933.0567451112222
NCI06,OUT027,4950.240306815329
DRK23,OUT019,570.3159331788358
FDC28,OUT035,1741.0567729354975
NCY17,OUT019,114.96062433853702
NCV05,OUT018,2179.260072146296
FDM34,OUT019,315.5009509268725
DRD60,OUT027,5036.969765751538
FDT38,OUT046,1346.4401631673638
FDQ57,OUT018,2054.352583871225
FDE59,OUT027,1119.3975880911369
NCM43,OUT046,2629.5991939510977
DRI51,OUT049,2863.655986638892
NCG30,OUT017,2071.539142003766
NCK54,OUT035,1921.2441024714822
FDQ16,OUT019,270.658461355237
FDI36,OUT013,3026.4293759981665
FDX16,OUT027,3773.317384209527
FDA34,OUT046,2810.8662407208863
FDJ48,OUT018,3459.7544762805137
FDU47,OUT035,2297.4944745772686
FDS39,OUT046,2304.453195395407
FDD11,OUT046,3931.931730774226
FDM16,OUT027,2115.1855364841913
FDU56,OUT018,2746.465532423297
FDQ32,OUT017,2119.1256612462726
DRK35,OUT013,631.7869233239751
FDA58,OUT049,3819.376918029138
DRG48,OUT019,337.3279765828409
FDT59,OUT010,578.2958938109099
FDQ31,OUT019,237.75407197028744
FDS51,OUT018,844.6412766800079
FDW32,OUT027,2555.8991717514646
FDI15,OUT027,5991.299776928293
NCV30,OUT017,1018.1050429761628
DRG25,OUT049,3224.783148726918
FDT02,OUT013,576.2340590372822
FDO33,OUT027,3047.944819051267
FDP38,OUT035,811.049965676953
FDZ45,OUT035,3187.927168052752
NCA54,OUT027,4953.796104203488
FDU33,OUT017,742.7897576712696
FDN58,OUT017,4114.656056640259
FDI05,OUT045,1294.1543171530975
FDM57,OUT019,223.14450064055276
NCS42,OUT027,2504.5751084226413
FDB57,OUT045,3778.002890283165
FDC03,OUT045,3051.8153792810217
FDZ58,OUT013,2010.2923900301384
NCK29,OUT045,1920.3484258720907
NCR53,OUT045,3666.217893966068
FDE26,OUT027,3703.7488474248635
FDU52,OUT049,2441.6007865603983
FDE41,OUT027,2371.2849013978052
FDU38,OUT018,2853.0426712728845
FDA52,OUT017,2895.5911183900375
FDW46,OUT046,1093.0947183013727
DRI59,OUT035,3833.473167975244
FDT38,OUT035,1370.2754657844218
FDL33,OUT018,2954.5648120491032
FDQ01,OUT027,5958.450496639908
FDJ08,OUT046,3087.629337806491
FDQ47,OUT049,634.06432126756
NCZ18,OUT013,3962.8589354584906
FDE29,OUT017,957.1588909036145
FDF10,OUT027,3870.2951200955654
FDC48,OUT049,1339.4081100628046
FDY58,OUT013,3886.713784252817
NCX30,OUT010,582.4527303239603
FDV11,OUT013,2927.185781107321
FDT46,OUT046,795.8291238302114
DRD01,OUT019,150.22092096111666
FDQ11,OUT013,4273.30231229793
NCM41,OUT017,1508.2518910033207
NCC55,OUT013,588.8364427000316
FDG45,OUT027,5634.812341536828
NCQ54,OUT049,2882.5614598366456
FDM34,OUT045,2013.849093980497
FDD17,OUT019,548.5215756056552
FDN38,OUT027,5989.7343046614005
FDB53,OUT018,2068.358251987038
NCL06,OUT035,4004.9898064618255
NCV18,OUT019,223.87970863857782
FDX25,OUT013,3106.784207390814
FDB39,OUT046,903.6009390994543
FDC33,OUT049,3201.2189531001823
NCO14,OUT018,572.4704057432361
FDA58,OUT027,5888.550785582957
NCQ02,OUT017,3119.9153125532034
NCR53,OUT017,3799.607809311554
FDN52,OUT046,1395.018377481981
FDG26,OUT046,4006.0855723124864
FDE23,OUT027,1393.001603434774
DRI37,OUT013,819.8573495434597
DRH37,OUT018,2410.1005551897993
FDO01,OUT035,2135.822598223524
FDK45,OUT049,1900.8141271842378
FDP23,OUT049,3743.086262387854
FDM33,OUT035,3794.179884168974
FDD36,OUT017,2033.512628441977
FDL56,OUT017,1375.5174723339846
FDT27,OUT010,573.2490477116695
FDG52,OUT017,694.5071268553279
NCL42,OUT035,3924.2912711369213
DRJ24,OUT046,3071.548526800588
FDV38,OUT046,861.1895616587016
FDT35,OUT045,2833.3167162083746
FDY51,OUT045,3508.1009730057635
FDC37,OUT017,1721.467504672832
NCP43,OUT013,3063.2689648834403
FDO33,OUT045,1761.6118699725414
FDW04,OUT018,1778.964046755866
NCC31,OUT046,2486.5686651822816
FDK22,OUT049,3711.1215751415943
FDJ50,OUT017,872.0233941173589
FDV13,OUT017,1413.3626148941069
DRL60,OUT017,2414.691511499101
FDW03,OUT017,1776.2245056925967
FDY27,OUT035,3057.297639633333
FDB39,OUT027,1551.3780441114934
FDU59,OUT045,2544.0366338074823
FDZ57,OUT049,2120.335596041927
FDO21,OUT049,3858.3487759674385
FDS43,OUT018,2779.326636305553
FDU28,OUT010,524.5589844367718
FDC51,OUT010,253.1141232146829
FDW16,OUT010,190.8558400186769
FDP32,OUT010,271.14490132924436
FDB60,OUT019,473.50509879697404
NCQ30,OUT046,2054.867574642091
FDD26,OUT049,3293.263523389024
FDI44,OUT045,1297.9596462885602
DRH23,OUT046,931.2059906479938
FDO44,OUT046,1716.661187512251
FDG04,OUT046,3084.803874176428
FDM32,OUT027,2599.371493737799
FDM09,OUT013,2796.451037597953
FDZ47,OUT013,1594.3602019672207
FDM40,OUT027,3617.618246433296
FDY48,OUT017,1705.9936199673177
NCM30,OUT045,666.7483348473583
FDX36,OUT010,561.0441878845921
DRF03,OUT017,637.1788329222429
FDN51,OUT049,4078.781938403101
FDM57,OUT049,1361.473613407837
FDB35,OUT049,1493.3780079435926
FDY13,OUT027,2157.002593714156
FDA37,OUT017,2090.0371362035708
NCX53,OUT017,2328.853192830857
FDD59,OUT018,1151.6127497336329
FDX10,OUT019,107.46173474017625
FDC03,OUT018,2891.7437327068324
FDW43,OUT035,4059.301520287599
FDW10,OUT046,2759.775231197422
FDY14,OUT027,6012.558775210613
FDV43,OUT045,723.6610697142163
FDO40,OUT013,2453.9565414149138
FDP46,OUT027,2539.2645994966106
NCE43,OUT019,396.099303276929
FDD05,OUT035,2001.8067491837492
FDJ60,OUT010,423.8909513095198
DRE27,OUT018,1355.969725830438
FDO11,OUT035,4227.709120710421
DRG11,OUT027,2866.2411359997204
FDK33,OUT010,544.8199523352622
DRM23,OUT045,2772.423483678859
FDJ02,OUT027,3957.3170017198995
NCZ05,OUT045,1600.8040086312858
NCL30,OUT013,2044.3526778580604
FDZ19,OUT018,2546.7015357714613
FDM45,OUT049,2027.7387671845447
FDO36,OUT046,2807.9352148120524
NCK31,OUT045,786.5923392350522
DRJ37,OUT045,2443.054607171042
FDP24,OUT018,1739.59772147393
FDF46,OUT013,1872.8870114562546
FDX46,OUT019,163.1888230998664
NCL18,OUT045,2881.0329623101175
FDJ26,OUT013,3398.884219889883
FDJ07,OUT045,1809.209620787559
FDY15,OUT013,2413.5297598275297
DRG01,OUT045,1242.561465827239
FDF58,OUT045,1040.334311132343
FDZ14,OUT019,286.50639275818224
FDP31,OUT049,1039.116753566554
FDH45,OUT013,658.1938371180311
FDA09,OUT010,478.1015661255746
FDW31,OUT035,3152.163254258015
FDA57,OUT046,661.002568156132
NCE55,OUT035,2961.259363751989
FDC17,OUT019,522.6304869893222
FDC59,OUT013,902.4970113380117
FDA22,OUT013,2694.199605256381
FDK52,OUT035,3881.671596432745
NCM26,OUT046,2446.3472303094877
NCT53,OUT035,2779.51969410619
FDW45,OUT018,2170.7055205873717
NCI18,OUT035,3651.689043402055
FDE38,OUT018,2364.124063476053
FDF08,OUT019,236.02915538741448
FDY58,OUT010,566.2899102856151
FDF58,OUT019,180.2868954387484
FDX39,OUT017,3831.5491247837185
FDB44,OUT049,3678.496687823974
FDF28,OUT013,2032.2570281160286
FDE39,OUT013,1897.120665011386
FDT37,OUT018,3502.730045180843
FDZ45,OUT017,3256.009963621969
FDO40,OUT035,2564.580122479318
FDM57,OUT027,2416.674172267646
DRG36,OUT017,2845.918767732394
FDY36,OUT010,176.67405407597383
DRL60,OUT027,3864.8360773099644
FDS25,OUT019,275.53643994794584
DRF49,OUT027,2976.417336120548
FDP16,OUT045,4029.3588683211024
FDS60,OUT049,3166.8472384495417
FDU15,OUT027,1227.3624308488281
FDK43,OUT046,2115.129688566729
FDN25,OUT046,955.6329731397038
FDE53,OUT049,1663.7719635758212
FDB22,OUT013,2476.4502869686276
FDE39,OUT017,2008.366959168262
FDX35,OUT035,4005.6731317737513
NCG54,OUT049,2947.99515723779
FDH27,OUT035,2400.4576925456936
NCK42,OUT013,3394.4064642694716
FDS25,OUT049,1780.0913551682938
FDI10,OUT018,2676.891281963415
FDU35,OUT035,1684.8994417198744
FDI04,OUT017,3282.195174502337
DRK23,OUT035,4271.983557638736
FDB53,OUT019,333.1429086342881
FDY02,OUT049,4090.1815545529953
FDM60,OUT035,692.7310498867846
NCJ31,OUT010,576.2290634481808
DRP35,OUT017,2066.9243741376545
NCQ30,OUT018,1786.2013533755548
DRL11,OUT010,385.0738767083183
FDU01,OUT013,3114.318325345388
FDR39,OUT035,3045.5905583706212
FDO08,OUT046,2703.460473993252
FDC02,OUT045,4012.7756340019782
NCZ29,OUT035,2062.003614665149
FDF29,OUT010,275.06573737886987
FDZ23,OUT017,3173.297930608435
NCU53,OUT018,2360.4613263034257
NCW30,OUT013,4055.427341952851
NCM26,OUT027,3960.5206049531157
FDV50,OUT027,3191.4755751995963
FDW15,OUT049,2412.5944828317283
FDI35,OUT027,5055.242346680028
FDO11,OUT017,4118.461046398608
FDN48,OUT046,1492.2407744665352
NCA17,OUT049,2448.506462575847
NCN54,OUT013,1223.449543947807
FDP22,OUT013,729.7125254389215
NCB54,OUT035,2056.897179714699
FDD08,OUT045,639.2324582561305
DRM48,OUT010,112.65254965040347
FDG41,OUT027,2911.2139839206693
FDE44,OUT027,1472.173693273727
FDE26,OUT035,2427.222775926826
NCS38,OUT013,1845.1455887177567
NCJ54,OUT018,3232.7095480027224
FDI40,OUT019,247.5279425295132
FDN45,OUT018,3234.9524482214997
FDU43,OUT046,3943.2955188634064
FDI04,OUT010,537.2845585294419
NCC07,OUT018,1462.811012725858
NCC07,OUT019,267.57103455052356
NCD18,OUT045,3586.9799295016674
FDU55,OUT035,4371.204766766284
FDX59,OUT035,634.8488863039704
FDR52,OUT049,3255.944029787191
NCP17,OUT013,877.4387041268859
FDQ32,OUT045,1955.0338343050864
NCT17,OUT049,3192.6638814739867
FDO10,OUT049,906.781626618238
FDE32,OUT049,639.8581935412518
FDN44,OUT045,2627.782130526123
FDH02,OUT035,1470.4999909513851
FDK60,OUT013,1606.5388989774096
FDS24,OUT019,232.47027007903264
FDL03,OUT010,540.6338613094708
FDB46,OUT027,5445.102505047017
FDO48,OUT049,3807.974915707544
FDZ39,OUT049,1695.1925434702762
FDT02,OUT027,1130.3813135462997
FDC50,OUT013,1517.1849293302603
FDP39,OUT035,808.0657096205771
DRG15,OUT018,813.902427804726
FDP10,OUT018,1480.241561178501
FDF53,OUT027,4890.691668211654
FDN34,OUT045,2885.7036611800304
FDK02,OUT045,1910.9843382307704
FDC23,OUT045,2851.0842731709895
FDJ10,OUT019,320.7586718346563
FDE53,OUT035,1705.2042445526743
FDR25,OUT035,4253.496188993724
FDW50,OUT046,2613.7411645438956
FDS09,OUT049,845.8646935139045
FDW49,OUT010,431.6162276243612
FDU51,OUT046,2859.1970379184017
FDF28,OUT018,1724.4760529908633
NCY30,OUT018,2645.465787368528
FDD44,OUT045,4151.249218536112
FDX09,OUT017,2953.735438844208
NCF30,OUT013,2054.207131199242
FDZ50,OUT019,507.4188946546373
FDW37,OUT013,1394.7583170790545
FDD11,OUT049,4155.010460073198
DRH39,OUT018,1086.3601193574316
FDA36,OUT049,3256.181570516038
NCG43,OUT049,1462.0612118881902
FDF02,OUT035,1716.8179563610381
FDP57,OUT027,2729.411937051866
NCE42,OUT017,3758.109871297044
NCR38,OUT027,5988.8279694144485
FDP03,OUT019,298.14357128807
FDO51,OUT035,712.9802715422913
NCQ42,OUT046,2137.136935492384
NCM41,OUT046,1462.6554575238563
FDH48,OUT027,2354.783779497126
DRF60,OUT046,3859.875674188742
FDJ27,OUT035,1714.5308787628244
FDQ14,OUT013,2329.14843876386
FDN27,OUT017,2008.6035070803034
NCQ02,OUT046,3060.722185041997
FDJ33,OUT049,2072.006237737922
FDP07,OUT027,5471.70759536241
DRE01,OUT049,3894.9484930304943
FDU36,OUT045,1568.9544704206833
FDL28,OUT017,4089.3835305964194
NCX53,OUT046,2282.0027372930786
FDZ39,OUT013,1696.9042207967598
NCP42,OUT013,3039.5830739618714
FDJ14,OUT035,1396.3195321445614
FDK04,OUT049,871.920446807665
NCC19,OUT017,3196.4553551197114
FDS09,OUT018,688.4009236310328
FDZ02,OUT046,1594.6446037671828
FDD35,OUT018,1755.021056490208
NCY42,OUT017,2380.5911171923985
FDB05,OUT045,4035.1239845233636
FDF20,OUT035,3167.83728282887
NCO41,OUT018,1396.94196422672
FDC40,OUT027,2290.2201197404497
FDV58,OUT045,2904.738634577676
FDZ57,OUT045,1995.4792702222026
DRM35,OUT046,2877.321283338723
DRN36,OUT018,1333.5159776250107
FDQ13,OUT046,1370.6597428079265
DRO35,OUT010,253.4715265253976
NCD43,OUT035,1738.8461579354582
FDA51,OUT018,1617.531926121969
NCX17,OUT027,5893.804140727651
NCZ17,OUT049,674.1804736218875
FDR11,OUT027,4138.779288230711
FDW34,OUT049,4005.9452746472775
FDN50,OUT017,1510.6303211394506
FDS09,OUT046,834.6737952481215
FDS48,OUT018,2132.2469695202053
FDL44,OUT049,2721.870164459848
DRF48,OUT018,2768.9584633499976
FDA14,OUT018,2020.845242960717
NCD30,OUT049,1555.6360742532154
FDI16,OUT017,826.3832967859512
NCG06,OUT035,3951.4702616549616
DRZ24,OUT035,1995.6825212246708
NCS17,OUT045,1521.0771960283726
FDB37,OUT045,3904.185001801381
FDE10,OUT035,2109.861222707756
FDC57,OUT045,2988.954889826672
FDM12,OUT018,2799.598337433257
FDE24,OUT049,2299.5774024611646
FDW22,OUT045,3714.1114627831066
DRD01,OUT027,1610.3306421582026
NCZ18,OUT027,5982.246753070978
FDN49,OUT045,658.9776713438326
FDR22,OUT035,1934.3919767779623
FDV08,OUT019,114.89772099811903
FDY39,OUT046,3167.390439392
FDV36,OUT049,2113.524544314345
FDO60,OUT045,718.228989369735
FDU04,OUT027,3141.082124518647
FDR20,OUT027,1475.2603508662366
FDW19,OUT019,265.42693749609776
FDU40,OUT049,3197.5694517002075
FDK15,OUT045,1553.1773007294628
DRF15,OUT035,2473.764411125468
FDQ25,OUT017,2900.2894489319624
FDI48,OUT019,144.96799144334085
FDS49,OUT046,1320.3139523095047
FDV22,OUT046,2661.3674558039447
NCV42,OUT046,1791.1235342761443
FDX26,OUT046,3048.3032408132194
FDI33,OUT018,1327.8856615274372
FDZ14,OUT049,2042.4145356472322
FDG10,OUT013,768.0652357862108
FDM38,OUT018,672.6964766088619
FDG26,OUT027,6059.177297440059
FDH46,OUT035,1759.5285123270107
FDN13,OUT018,1411.7530585758848
FDU57,OUT035,2560.4422258589307
NCI06,OUT046,2907.935446344123
FDM38,OUT045,853.1621665166723
NCG42,OUT010,283.5772133848448
FDL39,OUT045,2953.2343711321796
FDT31,OUT019,466.55463664131764
FDV59,OUT013,3544.0089784268825
FDB49,OUT035,1705.4671461180344
FDD58,OUT049,1658.8995464151158
DRN59,OUT046,739.8410136830194
FDX48,OUT049,2485.9258813721967
FDQ11,OUT049,4101.5344516323175
FDY12,OUT049,875.9924892475793
FDQ11,OUT045,4014.5567260279004
DRI11,OUT017,1910.8313423602544
FDY32,OUT027,4321.524937660285
FDS51,OUT045,961.0690349017802
FDR19,OUT010,332.0103637531953
DRB13,OUT018,2806.156338728389
FDS21,OUT035,1071.8364029342008
FDQ40,OUT045,2878.015308318403
NCE55,OUT013,2892.4996407308954
FDX43,OUT027,4414.487120783221
FDS12,OUT049,2089.9085093643876
DRK01,OUT027,2571.3802555476614
FDN25,OUT017,871.8091936504484
FDB60,OUT046,3186.0860313226112
FDQ13,OUT017,1384.3489782717108
DRK13,OUT045,2948.919120153626
DRF25,OUT018,494.8836796456313
NCD42,OUT019,108.64899825838036
FDW25,OUT045,1403.9932382156042
NCV29,OUT027,4943.054672295165
NCK42,OUT035,3565.5136623764993
DRJ13,OUT027,3999.4955697577925
DRD15,OUT017,3896.797692503708
FDM27,OUT045,2556.6463558912983
FDZ50,OUT018,2798.6351924893756
FDC04,OUT046,3815.1556684230936
FDF50,OUT049,3239.226217609456
FDP15,OUT045,3998.1592009181804
FDK46,OUT035,4200.796583817366
FDZ56,OUT018,2470.055501735447
FDY60,OUT049,2353.598207582793
FDB10,OUT035,4007.457536082923
FDR57,OUT045,2519.3316336024045
FDU58,OUT049,3220.516410905063
FDH02,OUT046,1415.5832586403405
FDP48,OUT013,3108.8252343418244
FDI46,OUT035,4167.0179614484505
FDW56,OUT013,3041.370943191846
NCM19,OUT010,246.58215208050518
FDS50,OUT027,5759.979000237236
FDK24,OUT013,691.7532971774905
FDO36,OUT017,3050.417495996682
FDK45,OUT027,2999.1423606073968
NCL05,OUT045,703.6000243926844
FDL32,OUT018,1564.9608708283363
FDA28,OUT049,2077.0036929463035
FDY36,OUT018,1062.029851182583
FDP32,OUT018,1833.6990875181002
FDL50,OUT046,2099.467943904338
DRC24,OUT049,2452.1241175767736
NCS18,OUT017,1749.1505096889946
FDD16,OUT017,1280.5828964339532
NCV18,OUT013,1385.7350543888062
FDX07,OUT046,3032.5362086600553
NCZ05,OUT027,2768.0483286358
NCI31,OUT013,595.3415542136892
FDK14,OUT049,1351.5879655127055
NCR06,OUT045,677.2476656144792
NCF54,OUT049,2967.7418419516075
DRG23,OUT010,369.90414676078234
FDD53,OUT046,691.1396198905363
NCM31,OUT027,3578.824521341312
FDT16,OUT017,4257.4084191672355
FDR40,OUT035,1355.6542122417898
DRG25,OUT017,3124.700714967565
FDT10,OUT035,1040.3241408711076
FDY32,OUT013,2578.71480294333
FDN50,OUT035,1571.2195623745502
FDZ35,OUT019,257.3391905768507
NCP54,OUT045,1929.2755197903712
NCD07,OUT035,1819.3225075610358
FDS02,OUT018,2908.7514386071825
DRN59,OUT018,635.8432279771265
DRB24,OUT013,2384.1928719595267
FDP37,OUT027,3261.401813312169
DRB01,OUT018,2852.6040220382206
FDR47,OUT046,3133.096945225404
NCM31,OUT010,335.3917498309853
NCF06,OUT027,6072.543725810374
NCV17,OUT027,3338.6956451881206
FDS10,OUT049,3020.5163161682694
FDN52,OUT035,1418.7159057138344
FDZ48,OUT013,1833.8058678903378
FDJ48,OUT049,4097.361555524026
DRB13,OUT027,5075.861485439673
FDV59,OUT017,3815.9301263700972
FDL32,OUT035,1804.8603661434356
FDZ12,OUT035,2330.961041107207
